date_format,epoch_format,zigduino-35:sound,zigduino-37:sound,zigduino-35:temperature,zigduino-37:temperature,zigduino-35:pir,zigduino-37:pir,zigduino-35:humidity,zigduino-37:humidity,zigduino-35:light,zigduino-37:light
2018-10-09T00:00:00,1539043200000,45.35437710437711,5.000420875420875,23.420623114614777,23.700926517396663,0.0,0.0,40.147474799493345,39.668097871722594,2.7167508417508417,2.7803030303030303
2018-10-09T01:00:00,1539046800000,45.27261253681111,5.000420698359276,23.550736420486572,23.677367095241138,0.0,0.0,39.58254151109592,39.26302098525789,2.70677324358435,2.787126630206142
2018-10-09T02:00:00,1539050400000,45.23264619267985,5.0,23.298990313024845,23.62797692908326,0.0,0.0,39.6511150708357,38.82717735987026,2.698359276398822,2.786705931846866
2018-10-09T03:00:00,1539054000000,45.313840976020195,5.000420698359276,23.47034086035639,23.541396876468745,0.0,0.0,39.02692467252597,38.46234827679549,2.7126630206142197,2.771981489272192
2018-10-09T04:00:00,1539057600000,45.48422381152714,5.000420698359276,23.292890188420174,23.481068501614903,0.0,0.0,39.151283289837544,38.24148101228899,2.6945729911653347,2.781657551535549
2018-10-09T05:00:00,1539061200000,45.4741270509045,5.000420698359276,23.071055821927093,23.39671815881019,0.0,0.0,38.824147865959816,37.78944017910185,49.00462768195204,371.2641985696256
2018-10-09T06:00:00,1539064800000,46.75725704669752,5.002103491796382,23.121708254880346,23.385275119786307,0.0,0.0,38.446529234363396,37.049768768040934,396.6297854438368,1020.5170382835507
2018-10-09T07:00:00,1539068400000,47.23442760942761,5.26010101010101,22.81734025036847,23.454461105744848,0.0,0.0,38.453114577014034,37.21978126230464,460.3834175084175,1023.0
2018-10-09T08:00:00,1539072000000,47.596550273453936,5.652503155237695,23.0909974022377,23.640134993550355,0.0,0.0012620950778291964,38.64985247825844,38.63205696205457,680.2982751367269,1023.0
2018-10-09T09:00:00,1539075600000,48.02566259991586,5.555321834244847,22.9528395340229,23.98291940652978,0.0,0.0,39.15485897874652,38.466217657272985,886.2225494320572,1023.0
2018-10-09T10:00:00,1539079200000,46.89777029869583,5.793857803954564,23.069457361063236,25.46306267394506,0.0,0.0,39.52103441404504,36.26811119243283,997.2620950778291,1023.0
2018-10-09T11:00:00,1539082800000,46.70117845117845,6.006734006734007,23.6004209895728,26.486826701597735,0.0,0.0,39.152692997094356,34.70130456738199,1023.0,1023.0
2018-10-09T12:00:00,1539086400000,46.28060580563736,6.012620950778292,23.913798577353187,26.940260605095915,0.0,0.0,39.3742109402218,34.386705945006526,1014.5351283129996,1023.0
2018-10-09T13:00:00,1539090000000,46.17038283550694,6.186369373159445,23.89764369873124,26.594110338839354,0.0,0.0,39.92646215821596,35.46003367191711,808.7812368531763,1023.0
2018-10-09T14:00:00,1539093600000,46.84680134680135,6.043752629364746,23.83375375680249,26.221707916580733,0.0,0.0,40.738762751171485,36.799537129095235,594.7946127946128,1023.0
2018-10-09T15:00:00,1539097200000,46.74000841396719,6.030723905723906,23.637316468286574,25.620875241379142,0.0,0.0,42.18413953897478,37.948737545848296,320.1106436684897,1023.0
2018-10-09T16:00:00,1539100800000,46.39377366428271,6.478334034497266,23.5646195144878,24.97993275373986,0.0,0.0008413967185527977,42.54190157038553,39.93870421342605,166.41060159865376,881.0475389145982
2018-10-09T17:00:00,1539104400000,45.33908287757678,5.44509886411443,23.5,24.56992033243079,0.0,0.0,43.00601616274874,41.022002700401245,4.790492217080353,67.15439629785443
2018-10-09T18:00:00,1539108000000,44.77282288599074,5.082036180058898,23.550526065690004,24.242364406786297,0.0,0.0,42.3077826718598,41.564618694416154,2.715187210769878,2.8262515776188475
2018-10-09T19:00:00,1539111600000,44.70466975178797,5.010096760622633,23.670593830633425,24.01047542910642,0.0,0.0,41.58233107846476,41.60214499961843,2.712242322254943,2.8212031973075304
2018-10-09T20:00:00,1539115200000,45.05384938998738,5.0025241901556585,23.46798473273098,23.875977650579404,0.0,0.0,41.713799286851575,41.41051824663585,2.6970971813209927,2.8266722759781238
2018-10-09T21:00:00,1539118800000,44.949074074074076,5.000420698359276,23.617929742793844,23.753386570116426,0.0,0.0,41.07348494738441,41.277997929657715,2.7045454545454546,2.794278502313841
2018-10-09T22:00:00,1539122400000,44.879259570887676,5.000420698359276,23.434160689922457,23.767395608506384,0.0,0.0,41.140639228483785,40.70748889972845,2.6945729911653347,2.8043752629364747
2018-10-09T23:00:00,1539126000000,44.95835086243164,5.0,23.410601741484246,23.6166180300522,0.0,0.0,40.794488646074356,40.45506962738872,2.7076146403029027,2.792175010517459
2018-10-10T00:00:00,1539129600000,44.866638620109384,5.0,23.467984910065454,23.601010061383597,0.0,0.0,40.41535511265595,39.89318451101057,2.6945729911653347,2.7888094236432477
2018-10-10T01:00:00,1539133200000,45.11148506520824,5.0,23.25216664132522,23.52974348746281,0.0,0.0,40.485654146469685,39.58388657784532,2.70677324358435,2.7883887252839714
2018-10-10T02:00:00,1539136800000,45.04922170803534,5.0,23.42894382741605,23.497139240244028,0.0,0.0,39.875557319727776,39.22566286696072,2.7063525452250734,2.795119899032394
2018-10-10T03:00:00,1539140400000,45.12620950778292,5.0,23.214345825285182,23.4910811607608,0.0,0.0,40.04892737292722,38.812368775697934,2.6937315944467817,2.783340344972655
2018-10-10T04:00:00,1539144000000,45.0980227177114,5.0,23.30689922681013,23.490912880775152,0.0,0.0,39.828817796847574,38.73159454467671,2.6819520403870425,2.7736642827092974
2018-10-10T05:00:00,1539147600000,45.12536811106437,5.0,23.131931332213867,23.485395567184344,0.0,0.0,40.119814942150896,38.9313136222788,18.72065628944047,183.89478114478115
2018-10-10T06:00:00,1539151200000,47.36700336700337,5.027766091712242,22.84347670969337,23.447202154503785,0.0,0.0,40.128577460343585,39.1590235368715,179.10690235690237,904.6352545225074
2018-10-10T07:00:00,1539154800000,46.580984434160705,5.089608750525873,23.040765899542656,23.371812720934685,0.0,0.0,40.453050558036445,39.868573971540926,365.78754732856544,1023.0
2018-10-10T08:00:00,1539158400000,47.277660917122425,5.600336558687421,23.072023833856193,24.05427003939913,0.0,0.13883045856121162,40.54450983794537,43.025578440664994,479.47286495582665,1023.0
2018-10-10T09:00:00,1539162000000,47.47286495582667,5.734006734006734,22.893983609043453,24.583165189633867,0.0,0.002946127946127946,40.90521653800839,46.490993226818766,584.9629785443836,1023.0
2018-10-10T10:00:00,1539165600000,46.497053872053876,5.465292385359697,22.920538417417994,24.31013834531637,0.0,0.0,41.403367199881714,42.122423180823674,648.2306397306397,1023.0
2018-10-10T11:00:00,1539169200000,46.543962978544386,5.280605805637358,23.006142219476054,24.361631781803144,0.0,0.0,41.62759762588649,41.157256816884875,692.0004206983592,1023.0
2018-10-10T12:00:00,1539172800000,47.00042069835928,6.269360269360269,23.084644592054058,25.09116158019814,0.0,0.003367003367003367,41.91476666872171,40.87348517986259,875.7189734960034,1023.0
2018-10-10T13:00:00,1539176400000,46.432898611695414,6.346234749684476,23.541607226450804,26.35469077563256,0.0,0.006310475389145982,41.6173322931979,41.411316826306425,1014.6975178796803,1023.0
2018-10-10T14:00:00,1539180000000,46.81060606060606,7.11569204880101,23.530092707386725,26.750399569879324,0.0,0.029448885149347917,42.13851015013878,43.247076032138644,749.9844276094276,1023.0
2018-10-10T15:00:00,1539183600000,46.34539335296592,6.100546907867059,23.465166042971422,26.154438196935722,0.0,0.0,43.05296609739722,39.802482160440654,552.7219183845183,1023.0
2018-10-10T16:00:00,1539187200000,45.32940681531342,6.488851493479175,23.31880452545641,24.417206571239557,0.0,0.0,43.997096633429685,43.78195208243377,220.56752208666387,875.1333613798906
2018-10-10T17:00:00,1539190800000,44.7593605384939,5.138888888888889,23.418005663655514,22.917087590252912,0.0,0.0,44.051115385062765,46.57466326177321,3.372318047959613,48.22727272727273
2018-10-10T18:00:00,1539194400000,44.64535128313,5.000420698359276,23.363188500057312,22.438115344210036,0.0,0.0,43.75494297462499,46.458855651033794,2.701304164913757,2.7421119057635677
2018-10-10T19:00:00,1539198000000,44.44570707070707,5.255363904080774,23.46801334599453,22.77257022849642,0.0,0.0,43.00357753901369,44.34711849804831,2.696969696969697,2.7980647875473283
2018-10-10T20:00:00,1539201600000,44.620530079932685,5.0,23.423264409997255,23.458350703552785,0.0,0.0,42.73588548370605,43.13130007283648,2.6996213714766513,2.7702986958350864
2018-10-10T21:00:00,1539205200000,44.57467395877156,5.0,23.442490538780458,23.555279975284485,0.0,0.0,42.32023552560385,42.92120339823311,2.694152292806058,2.7820782498948256
2018-10-10T22:00:00,1539208800000,44.44425746739588,5.0,23.394614975944908,23.50412285964831,0.0,0.0,42.02751347433884,42.81863769383605,2.7029869583508623,2.782498948254102
2018-10-10T23:00:00,1539212400000,44.580984434160705,5.0,23.329659273807973,23.51842665842816,0.0,0.0,41.77379046300905,42.51068562502414,2.7042490534286916,2.783761043331931
2018-10-11T00:00:00,1539216000000,44.492217080353385,5.0,23.431888678217316,23.496928890261973,0.0,0.0,41.27475748314895,42.285318099404265,2.6975178796802695,2.7673538073201516
2018-10-11T01:00:00,1539219600000,44.541438788388724,5.0,23.21081198891723,23.428523076097154,0.0,0.0,41.319225861738346,42.07059323251072,2.699200673117375,2.772402187631468
2018-10-11T02:00:00,1539223200000,44.32351703828355,5.0,23.36672226902212,23.394614658989624,0.0,0.0,40.69852729961057,41.77913318805751,2.705931846865797,2.7547328565418594
2018-10-11T03:00:00,1539226800000,44.59949516196887,5.0,23.165040124902013,23.34598174313813,0.0,0.0,40.76487163981822,41.57736525417227,2.6987799747580983,2.7623054270088345
2018-10-11T04:00:00,1539230400000,44.6541859486748,5.0,23.216196678845282,23.283634320597315,0.0,0.0,40.3245688082543,41.369879223892156,2.6975178796802695,2.768615902397981
2018-10-11T05:00:00,1539234000000,44.93984013462347,5.0,23.068027184197117,23.17846083811566,0.0,0.0,40.0174168003774,40.90854020012393,38.47959612957509,302.71392511569206
2018-10-11T06:00:00,1539237600000,45.85395622895623,5.0,22.890025551471645,23.141691746308517,0.0,0.0,39.39941108588016,40.09596121486717,380.2415824915825,1019.4594026083298
2018-10-11T07:00:00,1539241200000,45.62431636516617,5.000841750841751,22.798317120062187,23.29852629028988,0.0,0.0,39.433235274376266,38.961321389233625,654.9234328986117,1023.0
2018-10-11T08:00:00,1539244800000,46.69078670593185,5.150189314261675,22.706310519361676,23.468110942720212,0.0,0.0,39.85759370167515,39.19756026502713,616.4976861590239,1023.0
2018-10-11T09:00:00,1539248400000,46.57846024400505,5.055952881783761,22.745687596277374,23.526419957746313,0.0,0.0,40.31531370593863,40.28540180127662,621.4072360117796,1023.0
2018-10-11T10:00:00,1539252000000,45.69191919191919,5.064366848969289,22.67659977389506,23.654817379769728,0.0,0.0,40.95050521490951,40.11501825964145,602.5888047138047,1023.0
2018-10-11T11:00:00,1539255600000,46.327303323517036,5.127104377104377,22.776608896797125,23.96422545275704,0.0,0.0,41.47408533958913,40.445790843128755,737.4711821623896,1023.0
