date_format,epoch_format,zigduino-35:temperature,zigduino-37:temperature,zigduino-35:light,zigduino-37:light,zigduino-35:sound,zigduino-37:sound,zigduino-35:pir,zigduino-37:pir,zigduino-35:humidity,zigduino-37:humidity
2019-06-17T03:30:00,1560742200000,22.30707006101255,22.200084935133706,92.02104377104376,505.1388888888889,34.111111111111114,5.0,0.0,0.0,48.65664998770563,49.88644902071969
2019-06-17T04:00:00,1560744000000,22.277459637872106,22.143434890592943,172.26829268292684,788.1919191919192,34.69133725820017,5.0,0.0,0.0,48.39158982645072,49.748737380159426
2019-06-17T04:30:00,1560745800000,22.200337458138513,22.11564383895784,218.06734006734007,908.4827586206897,34.86952861952862,5.0,0.0,0.0,48.56026905072659,49.553489790933284
2019-06-17T05:00:00,1560747600000,22.269359973946003,22.15168408031014,297.44276094276097,1002.9713804713805,34.49915824915825,5.0,0.0,0.0,48.63451115129773,49.38080907108808
2019-06-17T05:30:00,1560749400000,22.357779107442717,22.23585880163944,418.2052144659378,1023.0,34.70815811606392,5.0,0.0,0.0,48.582590573168886,49.0794616211143
2019-06-17T06:00:00,1560751200000,22.434259008478236,22.30016744628085,460.5900673400673,1023.0,36.736531986531986,5.000841042893188,0.0,0.0,48.59175103441232,48.87939549695553
2019-06-17T06:30:00,1560753000000,22.57720803211876,22.38956186827586,485.13877207737596,1023.0,36.99411269974769,5.0,0.0,0.0,48.288225669636255,48.70648119505808
2019-06-17T07:00:00,1560754800000,22.71397357837921,22.528090939790488,619.1994949494949,1023.0,37.417508417508415,5.026913372582002,0.0,0.0,48.10151518876304,48.5396967824514
2019-06-17T07:30:00,1560756600000,22.89898951687797,22.667845658581665,695.6481481481482,1023.0,37.82912457912458,5.447811447811448,0.016835016835016835,0.0,47.74410758997856,48.38973110211819
2019-06-17T08:00:00,1560758400000,23.146510230883315,22.89713765796186,780.9915895710682,1023.0,36.53826745164003,5.08080808080808,0.00336417157275021,0.0,47.640705753515704,48.33619553151757
2019-06-17T08:30:00,1560760200000,23.226515506654476,23.20260740108506,863.6228956228956,1023.0,37.90909090909091,5.015979814970564,0.022727272727272728,0.0,47.55168305021344,48.357611519033114
2019-06-17T09:00:00,1560762000000,23.407070352573587,23.416666348775227,884.7617845117845,1023.0,37.57996632996633,5.565656565656566,0.04461279461279461,0.0,47.60808026670205,48.43754241763542
2019-06-17T09:30:00,1560763800000,23.602102996723506,23.682744263799904,1016.5601345668629,1023.0,36.80740117746005,5.1632996632996635,0.04373423044575273,0.0,47.4319598019073,47.82365306057914
2019-06-17T10:00:00,1560765600000,23.7929290199922,23.930697801235446,1023.0,1023.0,37.37457912457913,5.52228763666947,0.049663299663299666,0.0,47.27744133946069,47.06333044579893
2019-06-17T10:30:00,1560767400000,23.915656243911897,24.16363644519639,1023.0,1023.0,35.32070707070707,5.316498316498317,0.0,0.0,47.16750816062645,46.136363739116426
2019-06-17T11:00:00,1560769200000,23.999663581559396,24.56532011449538,1023.0,1023.0,35.31286795626577,5.931818181818182,0.0,0.0,46.96947034253505,44.606397198506876
2019-06-17T11:30:00,1560771000000,24.080724213661167,24.70521513968581,990.0210437710438,1023.0,35.11531986531987,5.517241379310345,0.006734006734006734,0.0,46.9059766358398,44.25256536947367
2019-06-17T12:00:00,1560772800000,24.24848481220027,24.760353377371125,807.9090909090909,1023.0,35.553030303030305,5.359427609427609,0.018518518518518517,0.0,46.88080806282634,43.880303264065624
2019-06-17T12:30:00,1560774600000,24.358536045725753,24.87095910370952,624.5820016820858,1023.0,37.433978132884775,5.667508417508418,0.08410428931875526,0.0,46.67098415108465,43.539310211284395
2019-06-17T13:00:00,1560776400000,24.492255862714465,24.968965398854223,678.75,1023.0,36.49074074074074,5.698906644238856,0.06228956228956229,0.0,46.823232541582,42.834987354840024
